Date,Solar,Wind,Hydro,Gas,Demand
2020-02-15,1403.473467,1972.353108,1358.275629,865.278491,5942.790232
2020-02-16,1537.44734,1862.70042,1351.692705,876.19663,6049.734481
2020-02-17,1574.543744,1705.370559,1233.146221,851.034867,6090.642154
2020-02-18,1610.075082,1553.670136,1251.107091,952.093187,6114.857788
2020-02-19,1605.14728,1554.191161,1277.335342,887.527335,6208.916655
2020-02-20,1602.090766,1769.184605,1302.800201,923.061721,6264.098895
2020-02-21,1683.346507,2067.2531,1299.375968,932.844587,6037.083497
2020-02-22,1666.824618,2065.966039,1286.469952,906.363214,6078.70248
2020-02-23,1601.324737,2187.594699,1326.065423,891.012137,6140.983462
2020-02-24,1696.395342,2275.375362,1335.414576,882.427873,6106.416896
2020-02-25,1502.544371,2141.928886,1307.838595,890.636422,6191.352445
2020-02-26,1628.072248,2161.73523,1293.721476,847.078699,6249.192585
2020-02-27,1643.865132,1908.648931,1305.605395,884.109232,6305.365457
2020-02-28,1751.785246,1942.194976,1274.725847,924.342083,6132.066918
2020-02-29,1629.433731,1664.457398,1333.65619,910.914513,5974.733894
2020-03-01,1570.392412,1868.817636,1334.076752,928.165675,6063.99454
2020-03-02,1692.327032,1734.413328,1271.610368,928.059922,6197.355395
2020-03-03,1805.013926,1977.75822,1356.561565,926.153398,6241.191668
2020-03-04,1678.408305,2033.064142,1303.243575,908.954856,6251.55515
2020-03-05,1692.727794,2209.451617,1334.594279,912.087348,6085.98773
2020-03-06,1691.926419,2241.135653,1305.491325,935.00846,6315.921913
2020-03-07,1716.569323,2249.927452,1299.489672,896.799725,5996.270133
2020-03-08,1810.835175,2167.435585,1331.64601,867.597791,6170.910846
2020-03-09,1863.785886,1844.878531,1272.027382,934.510561,6307.583879
2020-03-10,1766.041756,1589.297891,1298.460066,910.96121,6303.889358
2020-03-11,1732.508056,1644.2159,1265.31375,943.187334,6297.186716
2020-03-12,1876.315555,1653.831183,1325.822723,891.433911,6304.937143
2020-03-13,1760.29992,1741.166842,1300.698106,861.71282,6210.361774
2020-03-14,1764.772664,2031.315793,1298.115351,907.162111,6089.681122
2020-03-15,1741.916502,2225.569125,1291.408334,893.561358,6344.483302
2020-03-16,1751.689815,2177.675458,1333.824138,884.313668,6421.389133
2020-03-17,1797.450948,2201.146462,1321.119512,960.642705,6404.581427
2020-03-18,1767.291089,1958.006047,1304.637191,923.101795,6362.683487
2020-03-19,1823.508876,1983.496474,1296.82447,879.564417,6159.107365
2020-03-20,1807.501758,1936.194372,1377.645623,867.277125,6457.402691
2020-03-21,1846.802928,1628.72578,1368.451841,913.019802,6161.164741
2020-03-22,1788.014852,1717.425756,1276.214622,934.351129,6179.713325
2020-03-23,1807.54062,1720.720916,1360.02896,925.60338,6369.77959
2020-03-24,1845.401569,1830.787574,1336.919213,952.863651,6249.00525
2020-03-25,1839.931995,2001.433829,1330.224682,927.872881,6420.381363
2020-03-26,1848.936179,2106.639818,1335.582732,932.881423,6103.560848
2020-03-27,1930.60279,2320.232988,1273.069389,861.435027,6417.00549
2020-03-28,1780.413214,2347.527492,1410.464307,958.079986,6237.948924
2020-03-29,1726.292465,2208.849483,1396.97124,903.134888,6122.317738
2020-03-30,1919.660595,2023.410533,1326.868808,948.193976,6389.395934
2020-03-31,1858.693979,1964.060089,1327.120859,873.548546,6418.051622
2020-04-01,1976.756562,1830.934279,1333.431902,893.443639,6388.069562
2020-04-02,1882.980009,1564.599337,1305.66557,956.722306,6401.609888
2020-04-03,1813.741253,1719.676354,1350.001492,883.940229,6300.910762
2020-04-04,2055.729364,1764.326261,1330.874965,926.7072,6293.549328
2020-04-05,1936.776799,2137.190419,1295.36808,910.049641,6294.685876
2020-04-06,1883.617189,2066.967413,1317.471587,974.636039,6435.265021
2020-04-07,1869.148544,2154.407828,1313.311279,933.909711,6382.745566
2020-04-08,1967.559396,2151.076505,1316.310941,961.583237,6183.284734
2020-04-09,1887.26673,2239.153119,1327.321505,921.678829,6372.403189
2020-04-10,1968.296266,1911.236577,1363.11434,871.503131,6214.701648
2020-04-11,2028.840179,1883.74905,1327.584204,984.366743,6140.711786
2020-04-12,1856.401092,1628.361353,1286.556127,905.70961,6195.747953
2020-04-13,1934.927828,1718.687386,1396.860735,924.589301,6340.939574
2020-04-14,1999.626005,1761.957522,1326.699893,921.939677,6300.819777
2020-04-15,2088.463357,1837.236825,1400.50419,875.460524,6353.604799
2020-04-16,2043.412554,1727.962856,1359.771577,944.577013,6368.942419
2020-04-17,1952.541245,1939.860433,1372.371089,911.359849,6340.242751
2020-04-18,2092.696903,1942.122396,1324.938326,869.59836,6210.510264
2020-04-19,1971.210908,2442.790986,1360.153367,877.716751,6233.302148
2020-04-20,1990.806341,2076.800687,1345.151302,853.687713,6381.770136
2020-04-21,2034.43813,1941.147323,1358.563125,898.451769,6242.483435
2020-04-22,1937.104506,1801.898138,1379.409931,915.879862,6192.308531
2020-04-23,2234.615721,1699.808699,1350.877371,892.584711,6410.054042
2020-04-24,2108.898363,1539.195836,1396.157177,920.045419,6329.206707
2020-04-25,2045.973195,1597.211336,1318.596344,910.147828,5997.904216
2020-04-26,1996.326808,1703.802325,1332.723282,935.941763,6291.137727
2020-04-27,1960.420084,1755.087728,1388.349506,920.098933,6412.145857
2020-04-28,2072.92598,2201.843857,1393.745941,914.724708,6155.406283
2020-04-29,2100.792644,2308.149564,1415.290728,894.934575,6209.406719
2020-04-30,2029.488679,2177.426496,1436.885159,883.203952,6265.046813
2020-05-01,2048.874853,2086.249385,1397.791188,891.296597,6203.147875
2020-05-02,2106.574646,2114.490536,1410.966657,929.699206,6132.040907
2020-05-03,2068.323471,1984.559953,1395.530182,903.338316,6179.109893
2020-05-04,1947.59882,1617.538673,1394.305619,961.825116,6387.717343
2020-05-05,2128.8899,1590.128768,1387.8196,941.854426,6087.804917
2020-05-06,2104.054214,1521.093642,1397.69348,875.502446,6306.951824
2020-05-07,2142.73723,1701.000849,1376.222298,929.732114,6391.250055
2020-05-08,2043.327041,1608.613254,1392.937996,953.411017,6085.703072
2020-05-09,1951.923417,1803.35055,1428.94344,895.663941,6200.950704
2020-05-10,2017.689623,2158.659282,1420.74241,952.067981,6165.528593
2020-05-11,2130.210129,2123.071134,1446.076523,892.197907,6240.167859
2020-05-12,2259.054424,2098.746684,1391.237609,961.795931,6352.782258
2020-05-13,2282.356001,1917.503838,1397.635242,929.657013,6399.148779
2020-05-14,2142.884562,1783.975381,1427.875354,905.789889,6377.538291
2020-05-15,2023.566549,1600.069848,1384.831526,861.549194,6456.727548
2020-05-16,2105.891434,1484.450759,1385.785992,908.078954,6095.67949
2020-05-17,2164.436117,1559.648983,1441.708069,887.848012,5977.203339
2020-05-18,2167.345888,1575.047379,1411.494847,921.288272,6226.168708
2020-05-19,2146.958758,1928.555921,1454.973763,882.640552,6283.36214
2020-05-20,2237.487631,1880.905881,1430.03773,923.216011,6367.013516
2020-05-21,2084.162432,2045.50249,1413.884414,893.62595,6309.562861
2020-05-22,1998.705719,2184.396186,1394.784122,925.163665,6208.102457
2020-05-23,2092.034847,1992.977716,1476.281678,931.658483,6254.820504
2020-05-24,2075.148126,1959.554259,1433.58792,911.389958,6172.476891
2020-05-25,2315.731442,1823.625779,1407.420487,920.408062,6270.392275
2020-05-26,2149.192345,1610.251863,1388.192824,937.898191,6229.385795
2020-05-27,2064.949303,1422.817245,1399.525366,874.909841,6278.330146
2020-05-28,2210.711887,1655.676415,1431.571897,921.250142,6289.187891
2020-05-29,2240.487742,1638.217063,1491.871426,909.719445,6238.23373
2020-05-30,2176.136004,1676.993286,1418.308472,950.090885,5905.510801
2020-05-31,2188.165653,2111.937051,1463.280662,895.175966,6032.193813
2020-06-01,2248.49989,2059.958469,1463.180383,929.490416,6261.851399
2020-06-02,2214.921635,2120.816907,1340.45693,847.47463,6355.900515
2020-06-03,2131.857828,2068.971999,1415.024507,935.894912,6318.133589
2020-06-04,2223.900287,1788.739526,1490.95146,909.99046,6307.966899
2020-06-05,2249.383492,1735.029707,1392.196151,907.933772,6358.56189
2020-06-06,2209.912243,1389.362062,1506.753987,922.485834,6143.161129
2020-06-07,2248.562343,1335.503921,1469.723463,856.220005,6195.081987
2020-06-08,2229.751423,1410.275284,1412.285178,886.592181,6284.52527
2020-06-09,2173.528472,1754.850667,1539.919008,894.915055,6213.223438
2020-06-10,2180.934486,1779.323711,1471.952362,882.035233,6111.048487
2020-06-11,2235.187575,1996.883476,1534.67115,874.718271,6042.361006
2020-06-12,2154.381012,1965.823312,1488.583346,918.554548,6217.185301
2020-06-13,2274.536919,2074.864898,1456.97017,889.415974,5947.795516
2020-06-14,2279.895425,1759.300058,1525.656355,880.067892,6040.681905
2020-06-15,2052.886182,1773.886605,1551.787439,887.634324,6228.360619
2020-06-16,2190.681354,1655.210249,1535.888248,925.26,6098.793246
2020-06-17,2143.329689,1412.166658,1451.011666,940.650186,6234.420539
2020-06-18,2151.701125,1207.586662,1517.452649,916.146859,6156.772314
2020-06-19,2206.328423,1260.456514,1456.095503,897.253628,6068.882437
2020-06-20,2184.302184,1578.03305,1478.841719,840.375014,6071.545649
2020-06-21,2235.54299,1808.815175,1550.066149,862.705335,6078.624144
2020-06-22,2218.254827,1820.619925,1453.983315,850.54199,6088.898302
2020-06-23,2221.298455,2111.044713,1595.238703,849.005705,6169.639476
2020-06-24,2140.048593,1871.733504,1454.283346,912.702723,6023.100721
2020-06-25,2169.863884,1967.747877,1465.103242,857.083051,6126.234792
2020-06-26,2295.626377,1786.132747,1540.141481,915.944743,6136.730382
2020-06-27,2019.113751,1672.961112,1508.284413,876.536771,5896.295422
2020-06-28,2311.947993,1289.953548,1512.588009,867.95159,5989.152373
2020-06-29,2151.364769,1438.502779,1486.818862,864.669285,6220.615256
2020-06-30,2271.99438,1380.435721,1548.048713,826.484278,6034.176299
2020-07-01,2006.480508,1405.223577,1532.059901,856.118914,5985.833057
2020-07-02,2157.398584,1608.90665,1523.181386,893.138812,5954.817925
2020-07-03,2244.56256,1797.329975,1499.364713,887.059851,6006.138176
2020-07-04,2194.013807,1955.553963,1476.967421,869.739728,5851.819892
2020-07-05,2252.85775,1875.12354,1531.859457,884.4905,5798.644511
2020-07-06,2118.637343,1797.075205,1456.640333,867.395997,6065.942818
2020-07-07,2138.723587,1730.413725,1512.887401,873.615326,6080.2216
2020-07-08,2130.016951,1538.46049,1560.457797,933.056177,5961.658388
2020-07-09,2209.113649,1434.411452,1564.491333,863.425107,6046.289151
2020-07-10,2203.637452,1394.352598,1527.306209,805.547937,6116.627461
2020-07-11,2160.255429,1167.199486,1451.96227,792.79846,5941.242246
2020-07-12,2147.817726,1439.473305,1565.211446,833.381962,5920.792998
2020-07-13,2143.221218,1636.187172,1578.898301,860.757499,6078.450872
2020-07-14,2166.994203,1786.637907,1551.219561,882.969877,5956.762387
2020-07-15,2091.659358,1798.720256,1596.583912,851.173969,6085.758748
2020-07-16,2151.091034,1982.416341,1589.376833,854.830757,6164.77562
2020-07-17,2141.941654,1996.387298,1494.76971,867.826367,5940.593805
2020-07-18,2111.034154,1673.779204,1548.020368,818.852448,5708.485218
2020-07-19,2105.655263,1437.709527,1540.291845,845.746554,5803.033207
2020-07-20,2245.577319,1427.278152,1615.22122,856.069169,5893.537352
2020-07-21,2095.681457,1282.716898,1599.226426,832.830243,5994.389324
2020-07-22,2163.950712,1314.46161,1566.464271,818.474064,6074.851635
2020-07-23,2227.177599,1437.934761,1584.211882,858.391322,6013.834399
2020-07-24,2179.46844,1544.337999,1596.862577,874.444755,6108.489621
2020-07-25,2125.176352,1752.305286,1541.617613,842.20203,5873.285048
2020-07-26,2190.754766,1802.202255,1561.749676,767.863552,5835.47378
2020-07-27,2015.934172,1712.893172,1566.091769,813.687925,5774.720452
2020-07-28,2025.406881,1908.769901,1555.819371,823.497404,5971.393103
2020-07-29,2079.558923,1689.438037,1560.424782,848.211434,5876.957489
2020-07-30,2087.551462,1477.52019,1581.584046,819.432901,5880.316975
2020-07-31,2091.841794,1454.548448,1528.263123,819.498511,5897.804973
2020-08-01,2225.595756,1243.08764,1534.541982,860.832014,5935.656586
2020-08-02,2207.564945,1382.043982,1604.580726,868.171793,5865.559917
2020-08-03,2082.043276,1469.713853,1632.141469,831.265095,5907.094825
2020-08-04,2097.788635,1537.356811,1645.487077,794.422386,5776.011983
2020-08-05,2011.560233,1618.67496,1516.992221,789.519152,5857.424087
2020-08-06,2092.447694,1889.995812,1594.020224,844.523025,5866.031133
2020-08-07,1971.134559,1891.151092,1551.640439,800.442648,5959.390852
2020-08-08,2157.960705,1887.131804,1563.107579,821.97095,5805.871898
2020-08-09,2018.485321,1504.623324,1575.190623,815.884675,5798.860231
2020-08-10,2088.593234,1454.771819,1598.135704,824.911315,5786.38594
2020-08-11,1952.798742,1336.550512,1604.721763,829.420977,5945.070909
2020-08-12,2136.226096,1271.585424,1498.938848,787.032619,6091.204541
2020-08-13,2076.161329,1275.302434,1564.480084,797.556139,5731.317094
2020-08-14,2164.997777,1407.739624,1625.218066,821.416772,5757.585725
2020-08-15,2026.985891,1338.405263,1591.635336,815.645148,5727.57504
2020-08-16,1903.148453,1689.917063,1530.00322,772.88592,5801.358331
2020-08-17,1955.906059,1772.94081,1553.021707,870.407435,5854.022889
2020-08-18,1917.114987,1717.940997,1559.866922,769.60922,5835.617115
2020-08-19,2109.6282,1793.735912,1624.884183,842.048172,5950.067927
2020-08-20,1949.50501,1597.89143,1651.843693,760.461124,5723.741133
2020-08-21,1934.566449,1350.189304,1550.391909,837.672106,5634.190544
2020-08-22,2022.909718,1178.759161,1607.962464,754.051175,5554.6218
2020-08-23,1993.783237,1260.149152,1579.734614,834.098409,5751.514979
2020-08-24,2003.494819,1025.544434,1610.598358,810.679424,5879.502522
2020-08-25,1927.673803,1363.044275,1581.962376,828.538097,5758.795662
2020-08-26,1816.704129,1439.900131,1550.290807,780.999773,5662.51777
2020-08-27,1855.151037,1723.667699,1567.169355,810.526176,5707.315199
2020-08-28,1790.250844,2001.478397,1566.940897,809.097302,5810.77956
2020-08-29,2027.252107,1945.289124,1642.231917,805.770543,5737.085563
2020-08-30,1994.913423,1773.487894,1563.294275,783.147319,5594.677249
2020-08-31,1898.560176,1766.239499,1609.922341,840.058075,5692.307716
2020-09-01,1961.947833,1623.111731,1559.857887,743.592859,5679.857533
2020-09-02,1958.895832,1393.255809,1565.801107,750.988847,5702.40506
2020-09-03,1949.754082,1397.879357,1597.499999,752.321916,5809.239127
2020-09-04,1935.887019,1275.067715,1568.760563,838.781982,5763.329929
2020-09-05,1953.917473,1429.840813,1658.814249,768.309704,5654.298771
2020-09-06,1891.153003,1535.288548,1635.41413,772.150274,5628.65763
2020-09-07,1723.281772,1679.094384,1547.696686,771.521664,5752.849103
2020-09-08,1678.276517,1832.674674,1605.951107,783.195254,5619.359891
2020-09-09,1953.897144,1785.611507,1640.883329,784.240125,5637.007803
2020-09-10,1900.435191,1774.334356,1543.579124,776.604369,5755.792874
2020-09-11,1675.877524,1835.369364,1571.560196,744.797051,5757.362171
2020-09-12,1857.324745,1522.690597,1638.240855,802.606137,5693.481972
2020-09-13,1776.806429,1291.96364,1555.328465,789.398711,5590.375337
2020-09-14,1793.178087,1393.130768,1606.615692,834.48866,5638.693311
2020-09-15,1642.427944,1394.090819,1580.572492,800.816135,5693.838997
2020-09-16,1871.988785,1282.873238,1588.961763,785.327659,5687.774158
2020-09-17,1805.231962,1487.838352,1544.800354,743.825065,5752.499831
2020-09-18,1861.548826,1880.099434,1578.421143,789.201645,5689.495839
2020-09-19,1873.810572,1848.898522,1564.52126,804.205411,5626.754516
2020-09-20,1881.034217,1883.260236,1641.82318,836.032121,5627.509892
2020-09-21,1899.428599,1746.168886,1600.986619,797.210973,5745.119174
2020-09-22,1797.59417,1545.441643,1581.078891,808.950185,5747.728639
2020-09-23,1785.561956,1574.513294,1575.387456,802.512229,5609.51162
2020-09-24,1718.787283,1248.47628,1599.475411,833.243025,5792.760912
2020-09-25,1793.822072,1299.069151,1516.701023,818.136028,5836.485271
2020-09-26,1733.290175,1445.750854,1536.764412,784.821844,5644.759187
2020-09-27,1660.781783,1443.362265,1538.569018,739.157953,5711.096032
2020-09-28,1820.76314,1547.197292,1541.524834,831.913473,5729.050233
2020-09-29,1779.950014,1795.944736,1510.096991,784.920904,5644.902388
2020-09-30,1534.966141,1907.402015,1585.861048,757.714724,5737.562747
2020-10-01,1585.766569,1841.92853,1549.241206,738.06681,5686.973352
2020-10-02,1694.468719,1835.824141,1609.391252,727.727649,5678.183808
2020-10-03,1609.075543,1553.960725,1558.976871,788.91468,5706.954049
2020-10-04,1783.026538,1328.956177,1548.553037,775.712958,5491.240115
2020-10-05,1703.187686,1291.131972,1575.975672,789.874062,5784.381738
2020-10-06,1724.006886,1109.4617,1574.227793,817.1864,5638.010471
2020-10-07,1743.476601,1239.045159,1546.968091,761.592427,5536.460455
2020-10-08,1765.385704,1403.712955,1576.189205,788.848965,5749.154574
2020-10-09,1645.477746,1603.937682,1598.778734,763.76345,5695.133545
2020-10-10,1702.54556,1929.421457,1536.236992,753.457586,5584.579527
2020-10-11,1670.11528,1793.857431,1596.69332,712.043488,5588.06932
2020-10-12,1702.339689,1863.890634,1541.95955,755.842085,5780.276963
2020-10-13,1678.990887,1791.910957,1577.991123,812.422866,5718.485762
2020-10-14,1733.920943,1595.085708,1543.777532,763.882145,5666.056626
2020-10-15,1665.407888,1696.933858,1529.85797,788.653407,5680.852802
2020-10-16,1587.733765,1294.149597,1552.380205,783.20968,5728.244731
2020-10-17,1623.924393,1272.181522,1499.976734,841.134131,5522.591169
2020-10-18,1529.518914,1305.407713,1480.983109,824.196159,5604.031656
2020-10-19,1626.090172,1662.958241,1534.567085,760.366066,5516.629631
2020-10-20,1704.159626,1585.167328,1525.373673,767.022441,5681.260058
2020-10-21,1549.28453,1716.162385,1492.192467,814.8761,5690.587824
2020-10-22,1469.749721,2018.268309,1605.452182,787.666768,5753.326131
2020-10-23,1574.843099,1872.869708,1542.613753,783.999701,5600.669234
2020-10-24,1539.224059,1669.595846,1500.241864,816.620961,5556.522363
2020-10-25,1569.214473,1819.450512,1542.253365,798.512327,5613.764137
2020-10-26,1522.130875,1626.612875,1541.109937,786.348926,5937.976779
2020-10-27,1563.932257,1263.941495,1505.848243,874.034251,5713.066976
2020-10-28,1481.33323,1210.423736,1509.006527,794.770505,5750.907529
2020-10-29,1657.231707,1348.695584,1449.3138,742.040466,5654.094285
2020-10-30,1526.646289,1382.384493,1521.230314,793.101283,5884.733634
2020-10-31,1573.731567,1504.975397,1578.033312,791.488259,5563.611481
2020-11-01,1586.04761,1707.792094,1549.537855,835.108571,5564.021694
2020-11-02,1516.759953,2100.592458,1543.585323,794.1863,5718.334668
2020-11-03,1554.560507,2063.82913,1483.491602,765.4114,5596.197539
2020-11-04,1500.452073,1796.427474,1463.690435,796.176174,5622.788893
2020-11-05,1481.652712,1733.898243,1531.105707,748.126266,5679.890128
2020-11-06,1492.775953,1583.320762,1507.976473,774.613257,5642.479981
2020-11-07,1538.426183,1396.314169,1488.009665,796.914113,5676.381652
2020-11-08,1410.254316,1353.505479,1481.522102,760.578691,5552.570521
2020-11-09,1431.329728,1546.164495,1523.818948,725.725458,5906.045835
2020-11-10,1434.345814,1446.185321,1510.305901,755.698003,5741.84666
2020-11-11,1446.873683,1607.348879,1468.955464,763.016406,5658.975651
2020-11-12,1564.175011,1847.492919,1479.12526,805.36624,5736.933771
2020-11-13,1476.478343,1909.21996,1421.534157,774.185896,5784.658896
2020-11-14,1453.248461,1959.026824,1436.549965,786.776621,5608.424634
2020-11-15,1481.166785,1888.813382,1496.086416,760.880534,5647.873954
2020-11-16,1541.98152,1691.742871,1457.149601,791.92852,5713.750762
2020-11-17,1411.028388,1720.728832,1440.290047,771.422694,5669.386103
2020-11-18,1532.320142,1402.251475,1478.216821,808.083775,5729.810386
2020-11-19,1292.967687,1514.982312,1510.916927,798.698059,5888.226375
2020-11-20,1391.26776,1343.487097,1433.790708,835.91719,5709.80917
2020-11-21,1554.361296,1457.200331,1449.664873,810.45149,5621.064105
2020-11-22,1557.037699,1738.287018,1449.552287,783.636238,5500.608005
2020-11-23,1458.344262,1864.859524,1542.830418,767.744915,5697.331042
2020-11-24,1412.069851,2086.924138,1489.921008,801.082096,5783.437008
2020-11-25,1497.346839,2100.046082,1460.674969,817.601523,5729.950266
2020-11-26,1407.910073,2181.507801,1398.242116,843.168404,5859.984177
2020-11-27,1543.119776,1549.619676,1473.183951,780.152037,5847.783047
2020-11-28,1515.11589,1551.64374,1463.994889,757.733842,5611.600551
2020-11-29,1483.740057,1498.154649,1434.334836,743.021625,5644.231636
2020-11-30,1368.195521,1412.321165,1412.147061,768.801723,5832.733401
2020-12-01,1493.898357,1455.922144,1420.314014,793.866704,5811.33754
2020-12-02,1406.060037,1819.941872,1375.243633,792.100795,5759.30685
2020-12-03,1405.352029,1545.623772,1417.531773,791.765308,5634.207426
2020-12-04,1390.402011,1991.396656,1412.494281,800.742173,5908.849234
2020-12-05,1410.154407,2027.12329,1394.134727,812.893705,5679.610749
2020-12-06,1452.155019,2077.958652,1412.386416,752.8949,5696.001164
2020-12-07,1475.197066,2107.449516,1365.389819,805.922838,5746.586627
2020-12-08,1474.056296,1855.846384,1458.889846,800.321278,5935.938531
2020-12-09,1652.1105,1760.684713,1410.698365,800.8534,5806.160257
2020-12-10,1388.406341,1661.579782,1372.049661,794.002122,5834.773554
2020-12-11,1493.133942,1582.302898,1438.664205,751.564827,5654.891207
2020-12-12,1364.293451,1327.20511,1428.712784,823.147009,5670.014239
2020-12-13,1396.572281,1559.505194,1388.890633,795.513448,5708.308946
2020-12-14,1327.931288,1672.850559,1357.475765,807.314575,5870.73272
2020-12-15,1494.39361,1894.550363,1399.418946,821.228739,5900.461031
2020-12-16,1427.276556,2069.021509,1415.807963,814.2227,5830.472322
2020-12-17,1417.991221,2308.457753,1419.628309,826.508225,5938.003218
2020-12-18,1400.497661,1985.51704,1427.193041,828.060978,5846.256979
2020-12-19,1473.681022,1871.430423,1422.41459,788.271407,5727.362887
2020-12-20,1373.903621,1709.181154,1337.749142,782.781791,5745.898759
2020-12-21,1437.332841,1718.051784,1391.820912,842.971497,5730.396056
2020-12-22,1586.674028,1456.586891,1319.153371,796.123968,5689.731479
2020-12-23,1400.083642,1579.088882,1417.233705,885.775767,6034.937458
2020-12-24,1366.788783,1732.87077,1395.094644,788.500639,5739.634035
2020-12-25,1340.264167,1883.188055,1412.133568,827.64354,5839.517194
2020-12-26,1469.471483,1815.308443,1377.619587,821.793812,5824.734088
2020-12-27,1417.99541,2001.331159,1373.916036,832.959361,5724.552724
2020-12-28,1361.361611,2213.504252,1352.646151,797.933328,5999.774315
2020-12-29,1356.891351,1915.236861,1271.576027,837.03204,5746.328793
2020-12-30,1418.8162,1911.756094,1360.516992,888.336497,5927.577756
2020-12-31,1347.651969,1618.220166,1456.413939,812.945109,5973.712245
2021-01-01,1566.009263,1646.142109,1410.327932,763.323287,6106.778021
2021-01-02,1406.436056,1533.911298,1355.146544,850.138754,5932.408183
2021-01-03,1409.032927,1421.9559,1372.502492,844.496157,5753.074182
2021-01-04,1416.84742,1661.926746,1374.759619,853.298502,6012.12287
2021-01-05,1297.707093,1759.543755,1336.482452,809.998959,5968.530777
2021-01-06,1325.104105,1979.599561,1354.981165,847.909087,5848.382298
2021-01-07,1403.684158,2266.526082,1365.220602,863.338674,5912.64506
2021-01-08,1429.601597,2204.504163,1333.65355,823.340227,6049.719599
2021-01-09,1346.536278,2138.81469,1365.566472,840.585549,5821.958453
2021-01-10,1555.307083,2103.297713,1391.028406,855.777447,5771.75689
2021-01-11,1470.655783,1796.059571,1375.131162,863.932576,5924.825989
2021-01-12,1532.080424,1761.122223,1353.707204,835.689175,5876.914737
2021-01-13,1526.296956,1605.326175,1336.287251,849.822471,5855.911661
2021-01-14,1430.950079,1621.495104,1366.189629,904.9723,6024.504589
2021-01-15,1621.020668,1681.777539,1320.080434,907.097144,6037.727821
2021-01-16,1461.388276,1811.280912,1314.874113,816.05394,5972.093057
2021-01-17,1323.241751,1965.652593,1380.543589,914.180366,5760.208514
2021-01-18,1294.836169,2093.787847,1321.049417,838.627734,5921.104096
2021-01-19,1462.664152,2255.75631,1284.813222,883.04962,6056.03846
2021-01-20,1527.200295,2173.979597,1360.956134,815.290108,6038.364147
2021-01-21,1474.445337,1911.888237,1354.857619,847.592493,6016.754032
2021-01-22,1595.089477,1927.449244,1367.668944,835.101474,5936.912689
2021-01-23,1455.817382,1608.294224,1323.152285,880.306351,5896.111581
2021-01-24,1520.422264,1559.538069,1365.664141,863.117361,5809.230575
2021-01-25,1536.33789,1496.24476,1319.37683,871.204323,6181.835709
2021-01-26,1416.296088,1664.171702,1287.125619,871.13045,6117.451791
2021-01-27,1514.398476,1994.146763,1315.107785,866.372505,5981.511217
2021-01-28,1522.672283,2126.660976,1329.068871,889.055676,6173.322097
2021-01-29,1578.237995,2146.100225,1280.724916,866.259445,5988.518014
2021-01-30,1590.76835,2345.171129,1311.426169,861.211416,6008.709542
2021-01-31,1579.378882,2153.703131,1325.513398,845.84127,5979.067409
2021-02-01,1461.287587,2019.35002,1300.758874,838.978969,6057.262034
2021-02-02,1570.926222,1933.548442,1317.46609,851.079051,6209.040927
2021-02-03,1599.364653,1731.225635,1312.627312,879.190982,5962.755349
2021-02-04,1531.357878,1586.288984,1284.352348,899.925508,6078.674443
2021-02-05,1586.448981,1546.540202,1323.559997,866.742321,6084.171512
2021-02-06,1592.72549,1879.680959,1331.132194,931.332538,5846.841438
2021-02-07,1626.787918,1716.71575,1239.582352,910.019512,5875.148484
2021-02-08,1554.228698,2047.757755,1285.501551,874.962294,6137.334925
2021-02-09,1587.488258,2061.74921,1337.27046,885.419398,6153.663494
2021-02-10,1573.110902,2194.918715,1323.662227,875.315452,6053.467563
2021-02-11,1569.250162,2254.100174,1240.750299,822.137666,6188.981856
2021-02-12,1526.871968,1997.418178,1314.850353,902.581519,6186.490181
2021-02-13,1552.00281,1812.592341,1355.151221,885.639245,6097.19411
2021-02-14,1502.344908,1698.87212,1336.26711,830.002727,6017.26135
2021-02-15,1572.757569,1810.676788,1332.057193,907.575179,6154.686843
2021-02-16,1640.466777,1782.973318,1300.872164,865.415972,6218.395272
2021-02-17,1641.34351,1794.983615,1307.13189,876.133943,6125.683872
2021-02-18,1656.179069,1886.362603,1263.757096,832.780992,6107.439417
2021-02-19,1601.766293,2079.874065,1304.256591,884.02848,6081.029117
2021-02-20,1712.97347,2264.509883,1384.168095,898.885248,6109.636086
2021-02-21,1589.486484,2237.359179,1302.356822,874.325222,6177.792736
2021-02-22,1681.259488,2174.941489,1270.665806,887.673243,6042.939147
2021-02-23,1662.880425,1941.801663,1321.164629,832.197702,6179.067192
2021-02-24,1587.558343,1735.639388,1231.273074,905.48624,6268.167025
2021-02-25,1596.665487,1610.890448,1382.300207,889.08167,6336.969162
2021-02-26,1704.583153,1659.765503,1324.283151,890.150728,6240.586017
2021-02-27,1661.245159,1579.22446,1293.25179,912.421899,6035.339193
2021-02-28,1683.975771,2012.283176,1289.756566,924.126238,6167.738987
2021-03-01,1886.610377,2002.230249,1270.843655,891.66264,6426.067299
2021-03-02,1717.495256,2181.839239,1306.909393,921.964705,6270.474535
2021-03-03,1692.819548,2329.878869,1304.320056,950.671496,6302.119414
2021-03-04,1742.413055,2168.668216,1248.769318,863.80028,6392.224972
2021-03-05,1655.483866,2083.330556,1338.395156,899.930307,6129.797463
2021-03-06,1691.825202,2020.432165,1291.20872,849.206377,6204.573447
2021-03-07,1741.834545,1918.280389,1265.865959,909.096492,6264.772426
2021-03-08,1660.223487,1765.471192,1337.334329,940.564368,6348.856177
